expense_id,group_id,payer_id,participants,amount,currency,merchant,category,timestamp,num_participants,is_fraud
exp_3069,group_16,user_955,"[{'user_id': 'user_955', 'amount': np.float64(11.79)}, {'user_id': 'user_354', 'amount': np.float64(11.62)}, {'user_id': 'user_217', 'amount': np.float64(9.19)}]",32.6,GBP,Gas Station 123,healthcare,2025-09-06T09:26:00,3,0
exp_1865,group_82,user_718,"[{'user_id': 'user_718', 'amount': np.float64(16.08)}, {'user_id': 'user_403', 'amount': np.float64(13.92)}]",30.0,USD,Taxi Service PQR,food,2025-07-08T12:20:00,2,0
exp_5902,group_24,user_568,"[{'user_id': 'user_568', 'amount': np.float64(19.38)}, {'user_id': 'user_655', 'amount': np.float64(27.2)}, {'user_id': 'user_566', 'amount': np.float64(25.66)}]",72.24,USD,Electronics Store VWX,travel,2025-02-14T07:39:00,3,0
exp_6652,group_80,user_850,"[{'user_id': 'user_850', 'amount': np.float64(19.08)}, {'user_id': 'user_702', 'amount': np.float64(30.45)}, {'user_id': 'user_948', 'amount': np.float64(28.91)}]",78.44,USD,Pharmacy STU,food,2025-07-03T05:52:00,3,0
exp_3224,group_54,user_779,"[{'user_id': 'user_779', 'amount': np.float64(16.55)}, {'user_id': 'user_374', 'amount': np.float64(19.24)}]",35.79,USD,Electronics Store VWX,accommodation,2025-04-25T07:46:00,2,0
exp_8979,group_82,user_808,"[{'user_id': 'user_808', 'amount': np.float64(35.35)}, {'user_id': 'user_491', 'amount': np.float64(27.19)}]",62.54,USD,Restaurant ABC,shopping,2025-06-26T19:04:00,2,0
exp_5828,group_11,user_446,"[{'user_id': 'user_446', 'amount': np.float64(23.82)}, {'user_id': 'user_179', 'amount': np.float64(33.6)}]",57.42,AUD,Restaurant ABC,groceries,2025-04-03T16:55:00,2,0
exp_2866,group_80,user_199,"[{'user_id': 'user_199', 'amount': np.float64(1.56)}, {'user_id': 'user_410', 'amount': np.float64(1.29)}, {'user_id': 'user_171', 'amount': np.float64(1.16)}, {'user_id': 'user_852', 'amount': np.float64(1.55)}]",5.56,USD,Coffee Shop DEF,shopping,2025-09-12T07:32:00,4,0
exp_7290,group_36,user_268,"[{'user_id': 'user_268', 'amount': np.float64(2.77)}, {'user_id': 'user_934', 'amount': np.float64(2.23)}]",5.0,CAD,Restaurant ABC,accommodation,2025-04-03T14:14:00,2,0
fraud_90,group_75,user_943,"[{'user_id': 'user_486', 'amount': 47.2}]",47.2,USD,Hotel JKL,travel,2024-11-04T02:17:00,1,1
exp_9445,group_88,user_814,"[{'user_id': 'user_814', 'amount': np.float64(2.16)}, {'user_id': 'user_569', 'amount': np.float64(2.84)}]",5.0,USD,Taxi Service PQR,healthcare,2024-12-18T14:09:00,2,0
exp_5993,group_65,user_60,"[{'user_id': 'user_60', 'amount': np.float64(11.82)}, {'user_id': 'user_556', 'amount': np.float64(11.55)}, {'user_id': 'user_924', 'amount': np.float64(14.09)}]",37.46,EUR,Pharmacy STU,business,2024-10-27T15:47:00,3,0
exp_2752,group_96,user_553,"[{'user_id': 'user_553', 'amount': np.float64(23.01)}, {'user_id': 'user_193', 'amount': np.float64(25.89)}, {'user_id': 'user_459', 'amount': np.float64(23.69)}, {'user_id': 'user_494', 'amount': np.float64(24.19)}]",96.78,USD,Pharmacy STU,business,2025-08-25T14:58:00,4,0
fraud_20,group_84,user_693,"[{'user_id': 'user_693', 'amount': 495.73}, {'user_id': 'user_977', 'amount': np.float64(212.45)}]",708.18,USD,Electronics Store,accommodation,2025-08-14T06:56:00,2,1
exp_730,group_89,user_81,"[{'user_id': 'user_81', 'amount': np.float64(14.77)}, {'user_id': 'user_838', 'amount': np.float64(10.99)}, {'user_id': 'user_553', 'amount': np.float64(11.74)}]",37.5,AUD,Taxi Service PQR,travel,2025-03-23T14:58:00,3,0
exp_4157,group_55,user_3,"[{'user_id': 'user_3', 'amount': np.float64(9.32)}, {'user_id': 'user_216', 'amount': np.float64(5.76)}, {'user_id': 'user_479', 'amount': np.float64(5.68)}, {'user_id': 'user_682', 'amount': np.float64(6.89)}]",27.65,USD,Airline MNO,utilities,2024-12-15T20:27:00,4,0
exp_5819,group_6,user_151,"[{'user_id': 'user_151', 'amount': np.float64(9.52)}, {'user_id': 'user_114', 'amount': np.float64(9.03)}, {'user_id': 'user_972', 'amount': np.float64(7.35)}]",25.9,USD,Gas Station 123,business,2025-02-28T13:49:00,3,0
exp_4515,group_87,user_330,"[{'user_id': 'user_330', 'amount': np.float64(9.43)}, {'user_id': 'user_226', 'amount': np.float64(9.06)}, {'user_id': 'user_933', 'amount': np.float64(11.97)}]",30.46,USD,Clothing Store YZ,shopping,2025-07-21T06:45:00,3,0
exp_4261,group_30,user_904,"[{'user_id': 'user_904', 'amount': np.float64(35.76)}, {'user_id': 'user_852', 'amount': np.float64(52.05)}, {'user_id': 'user_966', 'amount': np.float64(49.85)}]",137.66,USD,Coffee Shop DEF,utilities,2025-09-19T08:56:00,3,0
exp_6085,group_87,user_73,"[{'user_id': 'user_73', 'amount': np.float64(18.07)}, {'user_id': 'user_863', 'amount': np.float64(27.02)}]",45.09,USD,Gas Station 123,entertainment,2025-07-25T15:21:00,2,0
exp_7485,group_49,user_121,"[{'user_id': 'user_121', 'amount': np.float64(30.06)}, {'user_id': 'user_49', 'amount': np.float64(22.74)}]",52.8,EUR,Electronics Store VWX,accommodation,2025-03-10T19:07:00,2,0
exp_6441,group_25,user_611,"[{'user_id': 'user_611', 'amount': np.float64(8.5)}, {'user_id': 'user_141', 'amount': np.float64(12.16)}]",20.66,USD,Gas Station 123,entertainment,2025-02-24T13:27:00,2,0
exp_8202,group_25,user_644,"[{'user_id': 'user_644', 'amount': np.float64(17.31)}, {'user_id': 'user_21', 'amount': np.float64(20.66)}]",37.97,USD,Electronics Store VWX,entertainment,2024-10-13T11:52:00,2,0
exp_2732,group_91,user_720,"[{'user_id': 'user_720', 'amount': np.float64(3.93)}, {'user_id': 'user_489', 'amount': np.float64(4.1)}]",8.03,USD,Restaurant ABC,accommodation,2025-01-22T16:25:00,2,0
exp_5642,group_61,user_872,"[{'user_id': 'user_872', 'amount': np.float64(3.44)}, {'user_id': 'user_100', 'amount': np.float64(2.25)}, {'user_id': 'user_866', 'amount': np.float64(2.57)}]",8.26,AUD,Restaurant ABC,accommodation,2025-03-13T12:51:00,3,0
exp_595,group_4,user_106,"[{'user_id': 'user_106', 'amount': np.float64(5.15)}, {'user_id': 'user_769', 'amount': np.float64(3.85)}]",9.0,USD,Coffee Shop DEF,business,2025-07-15T15:14:00,2,0
exp_150,group_40,user_883,"[{'user_id': 'user_883', 'amount': np.float64(5.76)}, {'user_id': 'user_400', 'amount': np.float64(4.45)}]",10.21,GBP,Airline MNO,accommodation,2025-06-02T16:03:00,2,0
exp_9202,group_97,user_290,"[{'user_id': 'user_290', 'amount': np.float64(8.83)}, {'user_id': 'user_352', 'amount': np.float64(11.41)}]",20.24,AUD,Restaurant ABC,shopping,2024-10-13T15:34:00,2,0
exp_2675,group_48,user_441,"[{'user_id': 'user_441', 'amount': np.float64(34.95)}, {'user_id': 'user_707', 'amount': np.float64(26.72)}]",61.67,CAD,Restaurant ABC,travel,2025-02-13T17:25:00,2,0
exp_225,group_55,user_403,"[{'user_id': 'user_403', 'amount': np.float64(4.25)}, {'user_id': 'user_313', 'amount': np.float64(3.79)}]",8.04,USD,Electronics Store VWX,business,2025-07-01T08:16:00,2,0
exp_5860,group_81,user_862,"[{'user_id': 'user_862', 'amount': np.float64(2.56)}, {'user_id': 'user_898', 'amount': np.float64(2.81)}]",5.37,USD,Gas Station 123,business,2025-04-01T11:30:00,2,0
exp_9274,group_10,user_757,"[{'user_id': 'user_757', 'amount': np.float64(7.36)}, {'user_id': 'user_67', 'amount': np.float64(6.42)}]",13.78,USD,Airline MNO,accommodation,2024-12-12T11:31:00,2,0
exp_9239,group_41,user_314,"[{'user_id': 'user_314', 'amount': np.float64(1.54)}, {'user_id': 'user_137', 'amount': np.float64(2.39)}, {'user_id': 'user_715', 'amount': np.float64(2.17)}]",6.1,USD,Gas Station 123,utilities,2025-01-03T20:38:00,3,0
exp_850,group_10,user_923,"[{'user_id': 'user_923', 'amount': np.float64(5.2)}, {'user_id': 'user_86', 'amount': np.float64(4.59)}]",9.79,USD,Grocery Store XYZ,utilities,2024-11-08T22:45:00,2,0
exp_2283,group_82,user_729,"[{'user_id': 'user_729', 'amount': np.float64(10.86)}, {'user_id': 'user_731', 'amount': np.float64(13.08)}]",23.94,EUR,Hotel JKL,healthcare,2025-08-08T16:30:00,2,0
exp_9452,group_97,user_137,"[{'user_id': 'user_137', 'amount': np.float64(6.34)}, {'user_id': 'user_140', 'amount': np.float64(8.23)}]",14.57,USD,Online Store GHI,healthcare,2024-11-02T14:02:00,2,0
exp_4067,group_34,user_85,"[{'user_id': 'user_85', 'amount': np.float64(4.37)}, {'user_id': 'user_874', 'amount': np.float64(3.29)}]",7.66,USD,Coffee Shop DEF,business,2025-04-24T16:43:00,2,0
fraud_445,group_56,user_466,"[{'user_id': 'user_849', 'amount': 45.24}]",45.24,USD,Coffee Shop DEF,transport,2024-12-10T02:44:00,1,1
exp_5100,group_67,user_31,"[{'user_id': 'user_31', 'amount': np.float64(3.35)}, {'user_id': 'user_782', 'amount': np.float64(3.95)}]",7.3,CAD,Airline MNO,travel,2024-12-30T10:22:00,2,0
exp_1002,group_64,user_702,"[{'user_id': 'user_702', 'amount': np.float64(45.33)}, {'user_id': 'user_596', 'amount': np.float64(39.77)}, {'user_id': 'user_237', 'amount': np.float64(50.94)}]",136.04,USD,Grocery Store XYZ,accommodation,2025-01-14T18:53:00,3,0
exp_7680,group_39,user_830,"[{'user_id': 'user_830', 'amount': np.float64(88.14)}, {'user_id': 'user_323', 'amount': np.float64(67.7)}]",155.84,USD,Airline MNO,groceries,2025-05-21T17:10:00,2,0
exp_2458,group_90,user_322,"[{'user_id': 'user_322', 'amount': np.float64(49.72)}, {'user_id': 'user_296', 'amount': np.float64(62.47)}]",112.19,USD,Online Store GHI,entertainment,2024-09-24T21:07:00,2,0
exp_2462,group_2,user_538,"[{'user_id': 'user_538', 'amount': np.float64(7.11)}, {'user_id': 'user_571', 'amount': np.float64(6.06)}, {'user_id': 'user_661', 'amount': np.float64(6.23)}]",19.4,USD,Pharmacy STU,transport,2025-01-08T23:55:00,3,0
exp_3478,group_43,user_863,"[{'user_id': 'user_863', 'amount': np.float64(9.28)}, {'user_id': 'user_234', 'amount': np.float64(6.84)}, {'user_id': 'user_943', 'amount': np.float64(6.56)}]",22.68,USD,Pharmacy STU,shopping,2025-08-28T22:23:00,3,0
exp_5915,group_30,user_183,"[{'user_id': 'user_183', 'amount': np.float64(4.42)}, {'user_id': 'user_631', 'amount': np.float64(3.82)}]",8.24,USD,Restaurant ABC,transport,2024-12-24T16:10:00,2,0
fraud_493,group_10,user_971,"[{'user_id': 'user_971', 'amount': np.float64(40.89)}, {'user_id': 'user_127', 'amount': np.float64(2.51)}, {'user_id': 'user_968', 'amount': np.float64(2.51)}, {'user_id': 'user_511', 'amount': np.float64(2.51)}, {'user_id': 'user_417', 'amount': np.float64(2.51)}, {'user_id': 'user_934', 'amount': np.float64(2.51)}, {'user_id': 'user_696', 'amount': np.float64(2.51)}, {'user_id': 'user_615', 'amount': np.float64(2.51)}]",58.46,USD,Online Store GHI,entertainment,2025-03-20T03:08:00,8,1
exp_8841,group_80,user_723,"[{'user_id': 'user_723', 'amount': np.float64(18.1)}, {'user_id': 'user_418', 'amount': np.float64(19.33)}]",37.43,USD,Clothing Store YZ,transport,2025-04-29T13:19:00,2,0
exp_1948,group_66,user_867,"[{'user_id': 'user_867', 'amount': np.float64(3.85)}, {'user_id': 'user_384', 'amount': np.float64(3.32)}]",7.17,EUR,Electronics Store VWX,accommodation,2025-07-11T18:19:00,2,0
exp_3323,group_39,user_640,"[{'user_id': 'user_640', 'amount': np.float64(13.18)}, {'user_id': 'user_63', 'amount': np.float64(14.04)}]",27.22,USD,Pharmacy STU,accommodation,2024-11-21T11:02:00,2,0
exp_2411,group_50,user_517,"[{'user_id': 'user_517', 'amount': np.float64(3.09)}, {'user_id': 'user_571', 'amount': np.float64(3.46)}, {'user_id': 'user_811', 'amount': np.float64(2.74)}]",9.29,USD,Electronics Store VWX,travel,2025-05-31T13:46:00,3,0
exp_9112,group_98,user_396,"[{'user_id': 'user_396', 'amount': np.float64(5.7)}, {'user_id': 'user_1000', 'amount': np.float64(4.6)}, {'user_id': 'user_413', 'amount': np.float64(5.27)}]",15.57,USD,Coffee Shop DEF,shopping,2025-02-03T01:58:00,3,0
exp_974,group_80,user_518,"[{'user_id': 'user_518', 'amount': np.float64(13.47)}, {'user_id': 'user_669', 'amount': np.float64(13.05)}, {'user_id': 'user_387', 'amount': np.float64(15.7)}]",42.22,USD,Restaurant ABC,accommodation,2025-08-19T20:47:00,3,0
exp_2021,group_93,user_805,"[{'user_id': 'user_805', 'amount': np.float64(42.29)}, {'user_id': 'user_226', 'amount': np.float64(59.8)}]",102.09,EUR,Clothing Store YZ,groceries,2024-09-30T12:27:00,2,0
exp_4384,group_89,user_157,"[{'user_id': 'user_157', 'amount': np.float64(2.15)}, {'user_id': 'user_3', 'amount': np.float64(3.19)}]",5.34,USD,Grocery Store XYZ,accommodation,2025-04-12T10:02:00,2,0
exp_23,group_50,user_929,"[{'user_id': 'user_929', 'amount': np.float64(4.35)}, {'user_id': 'user_246', 'amount': np.float64(3.09)}, {'user_id': 'user_477', 'amount': np.float64(3.41)}]",10.85,GBP,Electronics Store VWX,healthcare,2025-03-12T18:34:00,3,0
exp_6364,group_74,user_909,"[{'user_id': 'user_909', 'amount': np.float64(2.08)}, {'user_id': 'user_733', 'amount': np.float64(2.92)}]",5.0,USD,Online Store GHI,entertainment,2025-03-03T15:14:00,2,0
exp_8477,group_26,user_632,"[{'user_id': 'user_632', 'amount': np.float64(3.38)}, {'user_id': 'user_299', 'amount': np.float64(4.26)}]",7.64,USD,Pharmacy STU,entertainment,2025-09-07T12:16:00,2,0
exp_7131,group_100,user_731,"[{'user_id': 'user_731', 'amount': np.float64(45.26)}, {'user_id': 'user_455', 'amount': np.float64(36.83)}]",82.09,USD,Grocery Store XYZ,utilities,2025-07-27T16:07:00,2,0
exp_3940,group_49,user_661,"[{'user_id': 'user_661', 'amount': np.float64(16.78)}, {'user_id': 'user_13', 'amount': np.float64(19.36)}]",36.14,USD,Electronics Store VWX,transport,2025-06-25T18:37:00,2,0
exp_50,group_5,user_864,"[{'user_id': 'user_864', 'amount': np.float64(1.85)}, {'user_id': 'user_93', 'amount': np.float64(2.23)}, {'user_id': 'user_61', 'amount': np.float64(2.68)}]",6.76,USD,Electronics Store VWX,utilities,2025-01-23T11:20:00,3,0
exp_1036,group_18,user_999,"[{'user_id': 'user_999', 'amount': np.float64(4.28)}, {'user_id': 'user_727', 'amount': np.float64(5.8)}]",10.08,CAD,Airline MNO,business,2024-11-20T17:41:00,2,0
exp_7981,group_48,user_846,"[{'user_id': 'user_846', 'amount': np.float64(4.16)}, {'user_id': 'user_970', 'amount': np.float64(3.73)}]",7.89,EUR,Electronics Store VWX,healthcare,2024-10-31T00:32:00,2,0
exp_2550,group_89,user_952,"[{'user_id': 'user_952', 'amount': np.float64(4.58)}, {'user_id': 'user_397', 'amount': np.float64(3.13)}, {'user_id': 'user_696', 'amount': np.float64(3.22)}]",10.93,GBP,Pharmacy STU,travel,2024-10-08T16:21:00,3,0
exp_8062,group_14,user_451,"[{'user_id': 'user_451', 'amount': np.float64(3.97)}, {'user_id': 'user_873', 'amount': np.float64(4.03)}]",8.0,EUR,Taxi Service PQR,business,2025-06-01T19:33:00,2,0
exp_7054,group_30,user_611,"[{'user_id': 'user_611', 'amount': np.float64(21.79)}, {'user_id': 'user_226', 'amount': np.float64(14.69)}, {'user_id': 'user_706', 'amount': np.float64(17.57)}]",54.05,USD,Hotel JKL,transport,2025-08-25T14:59:00,3,0
exp_8409,group_90,user_997,"[{'user_id': 'user_997', 'amount': np.float64(2.76)}, {'user_id': 'user_759', 'amount': np.float64(2.24)}]",5.0,GBP,Taxi Service PQR,utilities,2024-11-05T15:01:00,2,0
exp_8066,group_20,user_946,"[{'user_id': 'user_946', 'amount': np.float64(12.98)}, {'user_id': 'user_125', 'amount': np.float64(8.81)}, {'user_id': 'user_709', 'amount': np.float64(10.96)}]",32.75,USD,Restaurant ABC,travel,2025-07-17T19:19:00,3,0
exp_5600,group_24,user_735,"[{'user_id': 'user_735', 'amount': np.float64(1.53)}, {'user_id': 'user_532', 'amount': np.float64(1.03)}, {'user_id': 'user_433', 'amount': np.float64(1.09)}, {'user_id': 'user_547', 'amount': np.float64(1.35)}]",5.0,USD,Online Store GHI,utilities,2025-03-11T01:53:00,4,0
exp_8463,group_78,user_368,"[{'user_id': 'user_368', 'amount': np.float64(3.54)}, {'user_id': 'user_651', 'amount': np.float64(4.2)}]",7.74,USD,Taxi Service PQR,utilities,2025-04-14T06:46:00,2,0
fraud_237,group_57,user_807,"[{'user_id': 'user_827', 'amount': 1171.2}]",1171.2,USD,Luxury Hotel,food,2024-11-23T23:57:00,1,1
fraud_368,group_60,user_721,"[{'user_id': 'user_279', 'amount': 111.61}]",111.61,USD,Taxi Service PQR,groceries,2024-12-23T21:41:00,1,1
exp_7087,group_29,user_535,"[{'user_id': 'user_535', 'amount': np.float64(6.96)}, {'user_id': 'user_513', 'amount': np.float64(9.24)}]",16.2,USD,Clothing Store YZ,accommodation,2025-04-19T15:10:00,2,0
exp_4382,group_95,user_442,"[{'user_id': 'user_442', 'amount': np.float64(15.97)}, {'user_id': 'user_355', 'amount': np.float64(13.96)}]",29.93,USD,Electronics Store VWX,utilities,2025-07-30T12:37:00,2,0
exp_7302,group_31,user_440,"[{'user_id': 'user_440', 'amount': np.float64(4.35)}, {'user_id': 'user_507', 'amount': np.float64(5.03)}]",9.38,EUR,Electronics Store VWX,groceries,2025-01-08T23:23:00,2,0
exp_1261,group_30,user_624,"[{'user_id': 'user_624', 'amount': np.float64(55.32)}, {'user_id': 'user_423', 'amount': np.float64(48.61)}]",103.93,USD,Clothing Store YZ,transport,2025-04-15T13:13:00,2,0
exp_1718,group_56,user_826,"[{'user_id': 'user_826', 'amount': np.float64(9.46)}, {'user_id': 'user_362', 'amount': np.float64(7.99)}]",17.45,GBP,Hotel JKL,transport,2025-03-11T09:00:00,2,0
exp_5901,group_99,user_931,"[{'user_id': 'user_931', 'amount': np.float64(9.56)}, {'user_id': 'user_111', 'amount': np.float64(10.88)}]",20.44,EUR,Airline MNO,groceries,2025-03-01T17:39:00,2,0
exp_7072,group_66,user_435,"[{'user_id': 'user_435', 'amount': np.float64(2.88)}, {'user_id': 'user_295', 'amount': np.float64(3.14)}, {'user_id': 'user_933', 'amount': np.float64(2.41)}, {'user_id': 'user_76', 'amount': np.float64(2.68)}]",11.11,USD,Taxi Service PQR,food,2024-12-06T16:38:00,4,0
fraud_446,group_54,user_320,"[{'user_id': 'user_454', 'amount': 3150.39}]",3150.39,USD,Luxury Hotel,shopping,2025-03-13T15:22:00,1,1
exp_3363,group_58,user_892,"[{'user_id': 'user_892', 'amount': np.float64(10.65)}, {'user_id': 'user_269', 'amount': np.float64(11.27)}]",21.92,GBP,Grocery Store XYZ,accommodation,2025-04-05T16:14:00,2,0
exp_4491,group_83,user_557,"[{'user_id': 'user_557', 'amount': np.float64(24.93)}, {'user_id': 'user_164', 'amount': np.float64(30.89)}]",55.82,USD,Clothing Store YZ,healthcare,2025-07-11T12:47:00,2,0
exp_664,group_33,user_273,"[{'user_id': 'user_273', 'amount': np.float64(3.04)}, {'user_id': 'user_813', 'amount': np.float64(3.02)}]",6.06,USD,Hotel JKL,travel,2024-10-01T11:58:00,2,0
exp_8822,group_69,user_42,"[{'user_id': 'user_42', 'amount': np.float64(66.38)}, {'user_id': 'user_64', 'amount': np.float64(81.21)}, {'user_id': 'user_406', 'amount': np.float64(61.75)}]",209.34,USD,Gas Station 123,accommodation,2025-01-18T12:14:00,3,0
exp_2701,group_25,user_848,"[{'user_id': 'user_848', 'amount': np.float64(11.01)}, {'user_id': 'user_448', 'amount': np.float64(12.69)}]",23.7,USD,Restaurant ABC,shopping,2025-04-25T15:03:00,2,0
exp_8603,group_43,user_343,"[{'user_id': 'user_343', 'amount': np.float64(4.66)}, {'user_id': 'user_260', 'amount': np.float64(3.88)}]",8.54,USD,Grocery Store XYZ,entertainment,2024-12-29T21:10:00,2,0
exp_6804,group_60,user_772,"[{'user_id': 'user_772', 'amount': np.float64(4.62)}, {'user_id': 'user_664', 'amount': np.float64(3.83)}]",8.45,USD,Coffee Shop DEF,groceries,2025-03-11T13:43:00,2,0
exp_699,group_51,user_926,"[{'user_id': 'user_926', 'amount': np.float64(7.63)}, {'user_id': 'user_716', 'amount': np.float64(6.39)}, {'user_id': 'user_690', 'amount': np.float64(7.48)}]",21.5,USD,Pharmacy STU,groceries,2025-04-05T12:15:00,3,0
exp_8178,group_60,user_62,"[{'user_id': 'user_62', 'amount': np.float64(8.6)}, {'user_id': 'user_784', 'amount': np.float64(5.74)}]",14.34,USD,Online Store GHI,accommodation,2025-07-18T22:47:00,2,0
exp_4432,group_24,user_719,"[{'user_id': 'user_719', 'amount': np.float64(19.51)}, {'user_id': 'user_182', 'amount': np.float64(22.52)}]",42.03,USD,Online Store GHI,business,2025-02-17T14:06:00,2,0
exp_7989,group_70,user_986,"[{'user_id': 'user_986', 'amount': np.float64(4.47)}, {'user_id': 'user_826', 'amount': np.float64(6.49)}]",10.96,USD,Restaurant ABC,utilities,2025-03-22T14:17:00,2,0
fraud_189,group_72,user_655,"[{'user_id': 'user_655', 'amount': np.float64(84.42)}, {'user_id': 'user_612', 'amount': np.float64(5.17)}, {'user_id': 'user_717', 'amount': np.float64(5.17)}, {'user_id': 'user_408', 'amount': np.float64(5.17)}, {'user_id': 'user_509', 'amount': np.float64(5.17)}, {'user_id': 'user_68', 'amount': np.float64(5.17)}, {'user_id': 'user_789', 'amount': np.float64(5.17)}, {'user_id': 'user_667', 'amount': np.float64(5.17)}]",120.61,USD,Suspicious Store,other,2025-04-28T03:26:00,8,1
exp_1551,group_45,user_189,"[{'user_id': 'user_189', 'amount': np.float64(13.55)}, {'user_id': 'user_92', 'amount': np.float64(19.2)}]",32.75,USD,Online Store GHI,food,2025-07-14T09:10:00,2,0
